"leto","drzava","spol","starost","izobrazba","stevilo"
2014,"Former Yugoslav Republic of Macedonia, the","Females","15 do 29","3-4",23.2
2014,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","0-2",2.3
2014,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","3-4",9
2014,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","0-2",4.7
2014,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","3-4",21.9
2014,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","0-2",2.4
2014,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","3-4",12.9
2014,"Turkey","Males","15 do 19","0-2",901.3
2014,"Turkey","Males","15 do 19","3-4",119.9
2014,"Turkey","Males","15 do 24","0-2",1763
2014,"Turkey","Males","15 do 24","3-4",614.7
2014,"Turkey","Males","15 do 29","0-2",2866
2014,"Turkey","Males","15 do 29","3-4",1354.8
2014,"Turkey","Males","20 do 24","0-2",861.7
2014,"Turkey","Males","20 do 24","3-4",494.9
2014,"Turkey","Males","20 do 29","0-2",1964.6
2014,"Turkey","Males","20 do 29","3-4",1234.9
2014,"Turkey","Males","25 do 29","0-2",1103
2014,"Turkey","Males","25 do 29","3-4",740
2014,"Turkey","Females","15 do 19","0-2",361.4
2014,"Turkey","Females","15 do 19","3-4",72.6
2014,"Turkey","Females","15 do 24","0-2",725
2014,"Turkey","Females","15 do 24","3-4",326.1
2014,"Turkey","Females","15 do 29","0-2",1112.8
2014,"Turkey","Females","15 do 29","3-4",556.1
2014,"Turkey","Females","20 do 24","0-2",363.6
2014,"Turkey","Females","20 do 24","3-4",253.5
2014,"Turkey","Females","20 do 29","0-2",751.4
2014,"Turkey","Females","20 do 29","3-4",483.5
2014,"Turkey","Females","25 do 29","0-2",387.8
2014,"Turkey","Females","25 do 29","3-4",230
2015,"Belgium","Males","15 do 19","0-2",9.1
2015,"Belgium","Males","15 do 19","3-4",8.9
2015,"Belgium","Males","15 do 24","0-2",31.4
2015,"Belgium","Males","15 do 24","3-4",103.5
2015,"Belgium","Males","15 do 29","0-2",71.1
2015,"Belgium","Males","15 do 29","3-4",226.6
2015,"Belgium","Males","20 do 24","0-2",22.3
2015,"Belgium","Males","20 do 24","3-4",94.6
2015,"Belgium","Males","20 do 29","0-2",62.1
2015,"Belgium","Males","20 do 29","3-4",217.8
2015,"Belgium","Males","25 do 29","0-2",39.7
2015,"Belgium","Males","25 do 29","3-4",123.1
2015,"Belgium","Females","15 do 19","0-2",5.1
2015,"Belgium","Females","15 do 19","3-4",8
2015,"Belgium","Females","15 do 24","0-2",16.8
2015,"Belgium","Females","15 do 24","3-4",70
2015,"Belgium","Females","15 do 29","0-2",34.7
2015,"Belgium","Females","15 do 29","3-4",157.8
2015,"Belgium","Females","20 do 24","0-2",11.7
2015,"Belgium","Females","20 do 24","3-4",62
2015,"Belgium","Females","20 do 29","0-2",29.6
2015,"Belgium","Females","20 do 29","3-4",149.8
2015,"Belgium","Females","25 do 29","0-2",17.9
2015,"Belgium","Females","25 do 29","3-4",87.8
2015,"Bulgaria","Males","15 do 19","3-4",4
2015,"Bulgaria","Males","15 do 24","0-2",11.6
2015,"Bulgaria","Males","15 do 24","3-4",67.6
2015,"Bulgaria","Males","15 do 29","0-2",30.2
2015,"Bulgaria","Males","15 do 29","3-4",175.4
2015,"Bulgaria","Males","20 do 24","0-2",9.5
2015,"Bulgaria","Males","20 do 24","3-4",63.6
2015,"Bulgaria","Males","20 do 29","0-2",28.2
2015,"Bulgaria","Males","20 do 29","3-4",171.4
2015,"Bulgaria","Males","25 do 29","0-2",18.6
2015,"Bulgaria","Males","25 do 29","3-4",107.8
2015,"Bulgaria","Females","15 do 24","0-2",4.9
2015,"Bulgaria","Females","15 do 24","3-4",41.4
2015,"Bulgaria","Females","15 do 29","0-2",15.4
2015,"Bulgaria","Females","15 do 29","3-4",103.1
2015,"Bulgaria","Females","20 do 24","0-2",3.8
2015,"Bulgaria","Females","20 do 24","3-4",38.2
2015,"Bulgaria","Females","20 do 29","0-2",14.3
2015,"Bulgaria","Females","20 do 29","3-4",99.9
2015,"Bulgaria","Females","25 do 29","0-2",10.5
2015,"Bulgaria","Females","25 do 29","3-4",61.7
2015,"Czech Republic","Males","15 do 19","0-2",3.8
2015,"Czech Republic","Males","15 do 19","3-4",8.1
2015,"Czech Republic","Males","15 do 24","0-2",16.3
2015,"Czech Republic","Males","15 do 24","3-4",156.8
2015,"Czech Republic","Males","15 do 29","0-2",28.3
2015,"Czech Republic","Males","15 do 29","3-4",380
2015,"Czech Republic","Males","20 do 24","0-2",12.4
2015,"Czech Republic","Males","20 do 24","3-4",148.7
2015,"Czech Republic","Males","20 do 29","0-2",24.4
2015,"Czech Republic","Males","20 do 29","3-4",371.9
2015,"Czech Republic","Males","25 do 29","0-2",12
2015,"Czech Republic","Males","25 do 29","3-4",223.3
2015,"Czech Republic","Females","15 do 19","0-2",3.3
2015,"Czech Republic","Females","15 do 19","3-4",5.5
2015,"Czech Republic","Females","15 do 24","0-2",7.5
2015,"Czech Republic","Females","15 do 24","3-4",96.5
2015,"Czech Republic","Females","15 do 29","0-2",11.8
2015,"Czech Republic","Females","15 do 29","3-4",209.8
2015,"Czech Republic","Females","20 do 24","0-2",4.2
2015,"Czech Republic","Females","20 do 24","3-4",91
2015,"Czech Republic","Females","20 do 29","0-2",8.5
2015,"Czech Republic","Females","20 do 29","3-4",204.2
2015,"Czech Republic","Females","25 do 29","0-2",4.3
2015,"Czech Republic","Females","25 do 29","3-4",113.2
2015,"Denmark","Males","15 do 19","0-2",69.6
2015,"Denmark","Males","15 do 19","3-4",5.4
2015,"Denmark","Males","15 do 24","0-2",103.8
2015,"Denmark","Males","15 do 24","3-4",84.7
2015,"Denmark","Males","15 do 29","0-2",128.9
2015,"Denmark","Males","15 do 29","3-4",149.6
2015,"Denmark","Males","20 do 24","0-2",34.3
2015,"Denmark","Males","20 do 24","3-4",79.4
2015,"Denmark","Males","20 do 29","0-2",59.3
2015,"Denmark","Males","20 do 29","3-4",144.2
2015,"Denmark","Males","25 do 29","0-2",25
2015,"Denmark","Males","25 do 29","3-4",64.9
2015,"Denmark","Females","15 do 19","0-2",71.6
2015,"Denmark","Females","15 do 19","3-4",8.3
2015,"Denmark","Females","15 do 24","0-2",87
2015,"Denmark","Females","15 do 24","3-4",95.1
2015,"Denmark","Females","15 do 29","0-2",98.2
2015,"Denmark","Females","15 do 29","3-4",136
2015,"Denmark","Females","20 do 24","0-2",15.4
2015,"Denmark","Females","20 do 24","3-4",86.7
2015,"Denmark","Females","20 do 29","0-2",26.6
2015,"Denmark","Females","20 do 29","3-4",127.7
2015,"Denmark","Females","25 do 29","0-2",11.3
2015,"Denmark","Females","25 do 29","3-4",40.9
2015,"Germany","Males","15 do 19","0-2",471
2015,"Germany","Males","15 do 19","3-4",98.5
2015,"Germany","Males","15 do 24","0-2",820.2
2015,"Germany","Males","15 do 24","3-4",1116.1
2015,"Germany","Males","15 do 29","0-2",1047.8
2015,"Germany","Males","15 do 29","3-4",2418.2
2015,"Germany","Males","20 do 24","0-2",349.2
2015,"Germany","Males","20 do 24","3-4",1017.6
2015,"Germany","Males","20 do 29","0-2",576.8
2015,"Germany","Males","20 do 29","3-4",2319.7
2015,"Germany","Males","25 do 29","0-2",227.6
2015,"Germany","Males","25 do 29","3-4",1302.1
2015,"Germany","Females","15 do 19","0-2",342.2
2015,"Germany","Females","15 do 19","3-4",112
2015,"Germany","Females","15 do 24","0-2",560.7
2015,"Germany","Females","15 do 24","3-4",1093.7
2015,"Germany","Females","15 do 29","0-2",692.2
2015,"Germany","Females","15 do 29","3-4",2243.7
2015,"Germany","Females","20 do 24","0-2",218.5
2015,"Germany","Females","20 do 24","3-4",981.8
2015,"Germany","Females","20 do 29","0-2",350
2015,"Germany","Females","20 do 29","3-4",2131.8
2015,"Germany","Females","25 do 29","0-2",131.5
2015,"Germany","Females","25 do 29","3-4",1150
2015,"Estonia","Males","15 do 19","0-2",2.1
2015,"Estonia","Males","15 do 24","0-2",7.3
2015,"Estonia","Males","15 do 24","3-4",16.6
2015,"Estonia","Males","15 do 29","0-2",12.6
2015,"Estonia","Males","15 do 29","3-4",43.3
2015,"Estonia","Males","20 do 24","0-2",5.2
2015,"Estonia","Males","20 do 24","3-4",15.9
2015,"Estonia","Males","20 do 29","0-2",10.5
2015,"Estonia","Males","20 do 29","3-4",42.6
2015,"Estonia","Males","25 do 29","0-2",5.3
2015,"Estonia","Males","25 do 29","3-4",26.7
2015,"Estonia","Females","15 do 19","0-2",1.8
2015,"Estonia","Females","15 do 19","3-4",1.2
2015,"Estonia","Females","15 do 24","0-2",3.8
2015,"Estonia","Females","15 do 24","3-4",13.9
2015,"Estonia","Females","15 do 29","0-2",6
2015,"Estonia","Females","15 do 29","3-4",27.3
2015,"Estonia","Females","20 do 24","0-2",2
2015,"Estonia","Females","20 do 24","3-4",12.7
2015,"Estonia","Females","20 do 29","0-2",4.1
2015,"Estonia","Females","20 do 29","3-4",26.1
2015,"Estonia","Females","25 do 29","0-2",2.2
2015,"Estonia","Females","25 do 29","3-4",13.4
2015,"Ireland","Males","15 do 19","0-2",6.1
2015,"Ireland","Males","15 do 19","3-4",9.6
2015,"Ireland","Males","15 do 24","0-2",9.5
2015,"Ireland","Males","15 do 24","3-4",49.7
2015,"Ireland","Males","15 do 29","0-2",15.7
2015,"Ireland","Males","15 do 29","3-4",89.6
2015,"Ireland","Males","20 do 24","0-2",3.3
2015,"Ireland","Males","20 do 24","3-4",40
2015,"Ireland","Males","20 do 29","0-2",9.6
2015,"Ireland","Males","20 do 29","3-4",80
2015,"Ireland","Males","25 do 29","0-2",6.2
2015,"Ireland","Males","25 do 29","3-4",39.9
2015,"Ireland","Females","15 do 19","0-2",6.5
2015,"Ireland","Females","15 do 19","3-4",8.1
2015,"Ireland","Females","15 do 24","0-2",7.7
2015,"Ireland","Females","15 do 24","3-4",37.9
2015,"Ireland","Females","15 do 29","0-2",10.4
2015,"Ireland","Females","15 do 29","3-4",67.9
2015,"Ireland","Females","20 do 24","3-4",29.8
2015,"Ireland","Females","20 do 29","0-2",3.9
2015,"Ireland","Females","20 do 29","3-4",59.8
2015,"Ireland","Females","25 do 29","0-2",2.7
2015,"Ireland","Females","25 do 29","3-4",30
2015,"Greece","Males","15 do 19","0-2",2.8
2015,"Greece","Males","15 do 19","3-4",4.5
2015,"Greece","Males","15 do 24","0-2",18
2015,"Greece","Males","15 do 24","3-4",52.9
2015,"Greece","Males","15 do 29","0-2",49.2
2015,"Greece","Males","15 do 29","3-4",148.1
2015,"Greece","Males","20 do 24","0-2",15.2
2015,"Greece","Males","20 do 24","3-4",48.4
2015,"Greece","Males","20 do 29","0-2",46.4
2015,"Greece","Males","20 do 29","3-4",143.6
2015,"Greece","Males","25 do 29","0-2",31.2
2015,"Greece","Males","25 do 29","3-4",95.2
2015,"Greece","Females","15 do 19","0-2",2
2015,"Greece","Females","15 do 19","3-4",2.4
2015,"Greece","Females","15 do 24","0-2",6.9
2015,"Greece","Females","15 do 24","3-4",36.6
2015,"Greece","Females","15 do 29","0-2",13.5
2015,"Greece","Females","15 do 29","3-4",96.5
2015,"Greece","Females","20 do 24","0-2",4.9
2015,"Greece","Females","20 do 24","3-4",34.2
2015,"Greece","Females","20 do 29","0-2",11.5
2015,"Greece","Females","20 do 29","3-4",94.1
2015,"Greece","Females","25 do 29","0-2",6.6
2015,"Greece","Females","25 do 29","3-4",59.9
2015,"Spain","Males","15 do 19","0-2",40.2
2015,"Spain","Males","15 do 19","3-4",11.3
2015,"Spain","Males","15 do 24","0-2",204.5
2015,"Spain","Males","15 do 24","3-4",136.5
2015,"Spain","Males","15 do 29","0-2",497.9
2015,"Spain","Males","15 do 29","3-4",332.9
2015,"Spain","Males","20 do 24","0-2",164.3
2015,"Spain","Males","20 do 24","3-4",125.2
2015,"Spain","Males","20 do 29","0-2",457.7
2015,"Spain","Males","20 do 29","3-4",321.6
2015,"Spain","Males","25 do 29","0-2",293.4
2015,"Spain","Males","25 do 29","3-4",196.4
2015,"Spain","Females","15 do 19","0-2",16.8
2015,"Spain","Females","15 do 19","3-4",14
2015,"Spain","Females","15 do 24","0-2",110
2015,"Spain","Females","15 do 24","3-4",140.3
2015,"Spain","Females","15 do 29","0-2",273.2
2015,"Spain","Females","15 do 29","3-4",320.3
2015,"Spain","Females","20 do 24","0-2",93.2
2015,"Spain","Females","20 do 24","3-4",126.3
2015,"Spain","Females","20 do 29","0-2",256.3
2015,"Spain","Females","20 do 29","3-4",306.3
2015,"Spain","Females","25 do 29","0-2",163.1
2015,"Spain","Females","25 do 29","3-4",180.1
2015,"France","Males","15 do 19","0-2",89.5
2015,"France","Males","15 do 19","3-4",122.3
2015,"France","Males","15 do 24","0-2",190
2015,"France","Males","15 do 24","3-4",658.8
2015,"France","Males","15 do 29","0-2",356.6
2015,"France","Males","15 do 29","3-4",1325.3
2015,"France","Males","20 do 24","0-2",100.5
2015,"France","Males","20 do 24","3-4",536.5
2015,"France","Males","20 do 29","0-2",267.1
2015,"France","Males","20 do 29","3-4",1203
2015,"France","Males","25 do 29","0-2",166.6
2015,"France","Males","25 do 29","3-4",666.5
2015,"France","Females","15 do 19","0-2",38.6
2015,"France","Females","15 do 19","3-4",94
2015,"France","Females","15 do 24","0-2",109.9
2015,"France","Females","15 do 24","3-4",542.3
2015,"France","Females","15 do 29","0-2",185.7
2015,"France","Females","15 do 29","3-4",1045
2015,"France","Females","20 do 24","0-2",71.4
2015,"France","Females","20 do 24","3-4",448.3
2015,"France","Females","20 do 29","0-2",147.1
2015,"France","Females","20 do 29","3-4",951
2015,"France","Females","25 do 29","0-2",75.8
2015,"France","Females","25 do 29","3-4",502.7
2015,"Croatia","Males","15 do 19","0-2",1.3
2015,"Croatia","Males","15 do 19","3-4",7.8
2015,"Croatia","Males","15 do 24","0-2",2.9
2015,"Croatia","Males","15 do 24","3-4",50.9
2015,"Croatia","Males","15 do 29","0-2",5.1
2015,"Croatia","Males","15 do 29","3-4",121.8
2015,"Croatia","Males","20 do 24","0-2",1.6
2015,"Croatia","Males","20 do 24","3-4",43.1
2015,"Croatia","Males","20 do 29","0-2",3.8
2015,"Croatia","Males","20 do 29","3-4",114
2015,"Croatia","Males","25 do 29","0-2",2.2
2015,"Croatia","Males","25 do 29","3-4",70.9
2015,"Croatia","Females","15 do 19","0-2",1.1
2015,"Croatia","Females","15 do 19","3-4",4.3
2015,"Croatia","Females","15 do 24","0-2",2
2015,"Croatia","Females","15 do 24","3-4",28.7
2015,"Croatia","Females","15 do 29","0-2",2.5
2015,"Croatia","Females","15 do 29","3-4",71.6
2015,"Croatia","Females","20 do 24","3-4",24.4
2015,"Croatia","Females","20 do 29","0-2",1.4
2015,"Croatia","Females","20 do 29","3-4",67.2
2015,"Croatia","Females","25 do 29","3-4",42.8
2015,"Italy","Males","15 do 19","0-2",28.8
2015,"Italy","Males","15 do 19","3-4",25.2
2015,"Italy","Males","15 do 24","0-2",165.1
2015,"Italy","Males","15 do 24","3-4",386.3
2015,"Italy","Males","15 do 29","0-2",400.5
2015,"Italy","Males","15 do 29","3-4",964.1
2015,"Italy","Males","20 do 24","0-2",136.3
2015,"Italy","Males","20 do 24","3-4",361
2015,"Italy","Males","20 do 29","0-2",371.7
2015,"Italy","Males","20 do 29","3-4",938.9
2015,"Italy","Males","25 do 29","0-2",235.4
2015,"Italy","Males","25 do 29","3-4",577.9
2015,"Italy","Females","15 do 19","0-2",8.2
2015,"Italy","Females","15 do 19","3-4",16.6
2015,"Italy","Females","15 do 24","0-2",63.8
2015,"Italy","Females","15 do 24","3-4",264
2015,"Italy","Females","15 do 29","0-2",175.1
2015,"Italy","Females","15 do 29","3-4",640.5
2015,"Italy","Females","20 do 24","0-2",55.7
2015,"Italy","Females","20 do 24","3-4",247.4
2015,"Italy","Females","20 do 29","0-2",167
2015,"Italy","Females","20 do 29","3-4",623.9
2015,"Italy","Females","25 do 29","0-2",111.3
2015,"Italy","Females","25 do 29","3-4",376.5
2015,"Cyprus","Males","15 do 24","0-2",1.3
2015,"Cyprus","Males","15 do 24","3-4",7.8
2015,"Cyprus","Males","15 do 29","0-2",4.2
2015,"Cyprus","Males","15 do 29","3-4",18.3
2015,"Cyprus","Males","20 do 24","0-2",1
2015,"Cyprus","Males","20 do 24","3-4",7.6
2015,"Cyprus","Males","20 do 29","0-2",4
2015,"Cyprus","Males","20 do 29","3-4",18.1
2015,"Cyprus","Males","25 do 29","0-2",2.9
2015,"Cyprus","Males","25 do 29","3-4",10.5
2015,"Cyprus","Females","15 do 19","3-4",1.1
2015,"Cyprus","Females","15 do 24","0-2",0.5
2015,"Cyprus","Females","15 do 24","3-4",5.6
2015,"Cyprus","Females","15 do 29","0-2",2.2
2015,"Cyprus","Females","15 do 29","3-4",11.4
2015,"Cyprus","Females","20 do 24","3-4",4.5
2015,"Cyprus","Females","20 do 29","0-2",2
2015,"Cyprus","Females","20 do 29","3-4",10.3
2015,"Cyprus","Females","25 do 29","0-2",1.6
2015,"Cyprus","Females","25 do 29","3-4",5.9
2015,"Latvia","Males","15 do 19","0-2",2.4
2015,"Latvia","Males","15 do 24","0-2",9.2
2015,"Latvia","Males","15 do 24","3-4",24.4
2015,"Latvia","Males","15 do 29","0-2",17.5
2015,"Latvia","Males","15 do 29","3-4",57.2
2015,"Latvia","Males","20 do 24","0-2",6.8
2015,"Latvia","Males","20 do 24","3-4",23.3
2015,"Latvia","Males","20 do 29","0-2",15.1
2015,"Latvia","Males","20 do 29","3-4",56.1
2015,"Latvia","Males","25 do 29","0-2",8.3
2015,"Latvia","Males","25 do 29","3-4",32.8
2015,"Latvia","Females","15 do 19","0-2",1.4
2015,"Latvia","Females","15 do 24","0-2",3.2
2015,"Latvia","Females","15 do 24","3-4",18.7
2015,"Latvia","Females","15 do 29","0-2",6.3
2015,"Latvia","Females","15 do 29","3-4",37.7
2015,"Latvia","Females","20 do 24","0-2",1.8
2015,"Latvia","Females","20 do 24","3-4",18
2015,"Latvia","Females","20 do 29","0-2",4.9
2015,"Latvia","Females","20 do 29","3-4",37
2015,"Latvia","Females","25 do 29","0-2",3.1
2015,"Latvia","Females","25 do 29","3-4",19
2015,"Lithuania","Males","15 do 24","0-2",5.5
2015,"Lithuania","Males","15 do 24","3-4",43
2015,"Lithuania","Males","15 do 29","0-2",11.9
2015,"Lithuania","Males","15 do 29","3-4",77.9
2015,"Lithuania","Males","20 do 24","3-4",41.6
2015,"Lithuania","Males","20 do 29","0-2",10.8
2015,"Lithuania","Males","20 do 29","3-4",76.6
2015,"Lithuania","Males","25 do 29","0-2",6.4
2015,"Lithuania","Males","25 do 29","3-4",34.9
2015,"Lithuania","Females","15 do 24","3-4",27.8
2015,"Lithuania","Females","15 do 29","3-4",46.5
2015,"Lithuania","Females","20 do 24","3-4",26.6
2015,"Lithuania","Females","20 do 29","3-4",45.4
2015,"Lithuania","Females","25 do 29","3-4",18.8
2015,"Luxembourg","Males","15 do 19","0-2",1.7
2015,"Luxembourg","Males","15 do 24","0-2",4.3
2015,"Luxembourg","Males","15 do 24","3-4",4.4
2015,"Luxembourg","Males","15 do 29","0-2",7.6
2015,"Luxembourg","Males","15 do 29","3-4",10.4
2015,"Luxembourg","Males","20 do 24","0-2",2.5
2015,"Luxembourg","Males","20 do 24","3-4",4.2
2015,"Luxembourg","Males","20 do 29","0-2",5.9
2015,"Luxembourg","Males","20 do 29","3-4",10.1
2015,"Luxembourg","Males","25 do 29","0-2",3.4
2015,"Luxembourg","Males","25 do 29","3-4",5.9
2015,"Luxembourg","Females","15 do 19","0-2",1.8
2015,"Luxembourg","Females","15 do 24","0-2",3.6
2015,"Luxembourg","Females","15 do 24","3-4",3.9
2015,"Luxembourg","Females","15 do 29","0-2",5.4
2015,"Luxembourg","Females","15 do 29","3-4",8.3
2015,"Luxembourg","Females","20 do 24","0-2",1.7
2015,"Luxembourg","Females","20 do 24","3-4",3.6
2015,"Luxembourg","Females","20 do 29","0-2",3.6
2015,"Luxembourg","Females","20 do 29","3-4",8
2015,"Luxembourg","Females","25 do 29","0-2",1.8
2015,"Luxembourg","Females","25 do 29","3-4",4.5
2015,"Hungary","Males","15 do 19","0-2",7.8
2015,"Hungary","Males","15 do 19","3-4",7.3
2015,"Hungary","Males","15 do 24","0-2",31.7
2015,"Hungary","Males","15 do 24","3-4",115.9
2015,"Hungary","Males","15 do 29","0-2",63.8
2015,"Hungary","Males","15 do 29","3-4",272.3
2015,"Hungary","Males","20 do 24","0-2",23.9
2015,"Hungary","Males","20 do 24","3-4",108.7
2015,"Hungary","Males","20 do 29","0-2",56
2015,"Hungary","Males","20 do 29","3-4",265.1
2015,"Hungary","Males","25 do 29","0-2",32.1
2015,"Hungary","Males","25 do 29","3-4",156.4
2015,"Hungary","Females","15 do 19","0-2",3.4
2015,"Hungary","Females","15 do 19","3-4",3.6
2015,"Hungary","Females","15 do 24","0-2",15
2015,"Hungary","Females","15 do 24","3-4",89.6
2015,"Hungary","Females","15 do 29","0-2",27.1
2015,"Hungary","Females","15 do 29","3-4",184.3
2015,"Hungary","Females","20 do 24","0-2",11.6
2015,"Hungary","Females","20 do 24","3-4",86
2015,"Hungary","Females","20 do 29","0-2",23.7
2015,"Hungary","Females","20 do 29","3-4",180.7
2015,"Hungary","Females","25 do 29","0-2",12.2
2015,"Hungary","Females","25 do 29","3-4",94.7
2015,"Malta","Males","15 do 19","0-2",1.3
2015,"Malta","Males","15 do 19","3-4",1.2
2015,"Malta","Males","15 do 24","0-2",4.3
2015,"Malta","Males","15 do 24","3-4",6.4
2015,"Malta","Males","15 do 29","0-2",8.5
2015,"Malta","Males","15 do 29","3-4",11.8
2015,"Malta","Males","20 do 24","0-2",3
2015,"Malta","Males","20 do 24","3-4",5.2
2015,"Malta","Males","20 do 29","0-2",7.2
2015,"Malta","Males","20 do 29","3-4",10.6
2015,"Malta","Males","25 do 29","0-2",4.2
