"ACL00","GEO","UNIT","AGE","SEX","TIME","FREQUENC","Value","Flag and Footnotes"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Greece","Percentage","From 25 to 29 years","Total","2006","More than 12 times","0.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 19 years","Total","2006","Never","46.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","32",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","13.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","3.9",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 19 years","Total","2006","More than 12 times","4.5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 24 years","Total","2006","Never","47.5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","31",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","12.6",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","4.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 24 years","Total","2006","More than 12 times","4.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 29 years","Total","2006","Never","47.6",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","30.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","12.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","5.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 16 to 29 years","Total","2006","More than 12 times","5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 24 years","Total","2006","Never","48.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","30.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","12.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","4.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 24 years","Total","2006","More than 12 times","5.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 29 years","Total","2006","Never","48",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","29.5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","12",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","5.4",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 20 to 29 years","Total","2006","More than 12 times","5.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 25 to 29 years","Total","2006","Never","47.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 25 to 29 years","Total","2006","From 1 to 3 times","28.9",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 25 to 29 years","Total","2006","From 4 to 6 times","11.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 25 to 29 years","Total","2006","From 7 to 12 times","6.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Spain","Percentage","From 25 to 29 years","Total","2006","More than 12 times","5.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 19 years","Total","2006","Never","59.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","28.6",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","8.4",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","2.5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 19 years","Total","2006","More than 12 times","1.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 24 years","Total","2006","Never","58.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","27.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","9.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","3.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 24 years","Total","2006","More than 12 times","1.6",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 29 years","Total","2006","Never","56.7",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","27.2",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","10.5",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","3.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 16 to 29 years","Total","2006","More than 12 times","2.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 24 years","Total","2006","Never","58.4",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","26.1",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","9.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","3.8",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 24 years","Total","2006","More than 12 times","1.9",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 29 years","Total","2006","Never","55.7",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","26.7",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","11.3",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","3.7",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 20 to 29 years","Total","2006","More than 12 times","2.7",""
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","France","Percentage","From 25 to 29 years","Total","2006","Never","52.8",""
